species,Longitude,Latitude
Carya alba,-89.335063,38.278672
Carya alba,-93.15631,38.28791
Carya alba,-81.681979,38.294666
Carya alba,-81.72451,38.33715
Carya alba,-84.644958,38.341483
Carya alba,-97.002482,38.348349
Carya alba,-88.126385,38.350921
Carya alba,-82.409038,38.39964
Carya alba,-90.433333,38.402222
Carya alba,-78.067911,38.405484
Carya alba,-77.527131,38.428887
Carya alba,-88.64,38.43
Carya alba,-77.9631,38.4419
Carya alba,-90.82,38.47
Carya alba,-77.153954,38.473192
Carya alba,-76.502612,38.473615
Carya alba,-76.582227,38.486088
Carya alba,-90.675962,38.503665
Carya alba,-90.55,38.51666
Carya alba,-76.534637,38.5472
Carya alba,-90.523609,38.548332
Carya alba,-77.390261,38.553396
Carya alba,-75.8792,38.5564
Carya alba,-90.25,38.6
Carya alba,-77.115952,38.614086
Carya alba,-90.2825,38.63722
Carya alba,-78.388898,38.640809
Carya alba,-77.200053,38.64259
Carya alba,-77.692,38.667958
Carya alba,-77.061947,38.677849
Carya alba,-76.535,38.6861
Carya alba,-77.270762,38.689196
Carya alba,-93.228056,38.704444
Carya alba,-92.5325,38.713611
Carya alba,-88.11289,38.71389
Carya alba,-77.1103,38.7189
Carya alba,-78.508885,38.725316
Carya alba,-76.70528,38.767828
Carya alba,-90.502497,38.7883
Carya alba,-77.792245,38.788575
Carya alba,-78.05107,38.790316
Carya alba,-77.297916,38.796338
Carya alba,-77.101355,38.798012
Carya alba,-77.432817,38.800838
Carya alba,-77.7208,38.8014
Carya alba,-82.992831,38.803962
Carya alba,-77.587672,38.804287
Carya alba,-77.661278,38.809587
Carya alba,-76.10389,38.82
Carya alba,-79.2667,38.822011
Carya alba,-77.536639,38.828411
Carya alba,-77.248032,38.830552
Carya alba,-77.070167,38.832763
Carya alba,-77.333834,38.843119
Carya alba,-78.315679,38.848216
Carya alba,-77.758659,38.848902
Carya alba,-77.175605,38.857208
Carya alba,-93.890555,38.858611
Carya alba,-77.496761,38.860719
Carya alba,-77.7064,38.8664
Carya alba,-77.402983,38.866847
Carya alba,-77.117117,38.870246
Carya alba,-76.9828,38.875
Carya alba,-78.202556,38.875501
Carya alba,-76.55872,38.880982
Carya alba,-82.943573,38.883621
Carya alba,-78.130305,38.884909
Carya alba,-77.465128,38.892096
Carya alba,-77.330034,38.89564
Carya alba,-77.0575,38.8994
Carya alba,-77.6744,38.9025
Carya alba,-77.278978,38.917038
Carya alba,-78.331321,38.924582
Carya alba,-88.254545,38.929506
Carya alba,-77.114599,38.929841
Carya alba,-76.916362,38.93136
Carya alba,-74.969342,38.937335
Carya alba,-77.003331,38.948067
Carya alba,-78.487242,38.958986
Carya alba,-77.203131,38.961108
Carya alba,-78.107915,38.972007
Carya alba,-77.047441,38.976058
Carya alba,-95.00932,38.97787
Carya alba,-77.364985,38.98058
Carya alba,-94.80864,38.98062
Carya alba,-75.930484,38.98366
Carya alba,-88.608333,38.986111
Carya alba,-76.663784,38.989865
Carya alba,-77.244331,38.993643
Carya alba,-76.942847,38.99755
Carya alba,-88,39
Carya alba,-91.911389,39.010833
Carya alba,-90.92611,39.01111
Carya alba,-76.620299,39.011201
Carya alba,-84.590907,39.01172
Carya alba,-91.059444,39.012778
Carya alba,-77.055,39.0144
Carya alba,-77.597795,39.022847
Carya alba,-76.796315,39.030383
Carya alba,-77.458007,39.03708
Carya alba,-87.131104,39.038979
Carya alba,-76.8969,39.0508
Carya alba,-77.33287,39.05172
Carya alba,-77.031922,39.053442
Carya alba,-78.076074,39.060553
Carya alba,-83.066854,39.077371
Carya alba,-74.891986,39.088389
Carya alba,-77.125492,39.089085
Carya alba,-94.415278,39.091111
Carya alba,-88.988823,39.094045
Carya alba,-77.4775,39.1011
Carya alba,-76.950088,39.108345
Carya alba,-78.204527,39.109587
Carya alba,-76.687114,39.125673
Carya alba,-77.530179,39.130149
Carya alba,-77.257258,39.144667
Carya alba,-76.789903,39.150163
Carya alba,-94.393333,39.155556
Carya alba,-74.818603,39.155922
Carya alba,-86.523137,39.160918
Carya alba,-88.862759,39.165079
Carya alba,-91.882778,39.169722
Carya alba,-76.840061,39.184291
Carya alba,-75.5475,39.1875
Carya alba,-74.759941,39.197001
Carya alba,-82.965,39.21
Carya alba,-78.38945,39.210103
Carya alba,-77.544276,39.211367
Carya alba,-76.424704,39.2212
Carya alba,-77.064392,39.22325
Carya alba,-92.551944,39.244167
Carya alba,-84.396225,39.248183
Carya alba,-84.74412,39.250963
Carya alba,-77.389465,39.260292
Carya alba,-77.287611,39.261547
Carya alba,-84.283993,39.262338
Carya alba,-87.6669,39.2628
Carya alba,-78.393046,39.268954
Carya alba,-92.43916,39.27055
Carya alba,-82.310952,39.271762
Carya alba,-77.7414,39.279417
Carya alba,-76.944359,39.29368
Carya alba,-74.783551,39.296619
Carya alba,-88.932188,39.300392
Carya alba,-82.274262,39.305946
Carya alba,-82.114401,39.322303
Carya alba,-76.548836,39.331192
Carya alba,-81.990186,39.331666
Carya alba,-74.585106,39.334059
Carya alba,-83.057026,39.337628
Carya alba,-75.6847,39.3403
Carya alba,-82.170638,39.344363
Carya alba,-82.257946,39.34603
Carya alba,-82.0457,39.356097
Carya alba,-76.886509,39.357564
Carya alba,-75.21991,39.381781
Carya alba,-76.781408,39.396645
Carya alba,-88.150004,39.402067
Carya alba,-78.345268,39.403968
Carya alba,-82.530155,39.407996
Carya alba,-76.550711,39.418124
Carya alba,-82.168572,39.435122
Carya alba,-76.273574,39.452183
Carya alba,-79.388317,39.457136
Carya alba,-92.898055,39.469167
Carya alba,-91.862222,39.476389
Carya alba,-75.9883,39.48499
Carya alba,-76.603678,39.490093
Carya alba,-77.623995,39.499241
Carya alba,-78.919614,39.504736
Carya alba,-92.67194,39.50916
Carya alba,-75.943379,39.51779
Carya alba,-75.256847,39.532763
Carya alba,-88.575833,39.550833
Carya alba,-78.120758,39.56543
Carya alba,-74.933733,39.567469
Carya alba,-74.856694,39.59404
Carya alba,-76.672932,39.598791
Carya alba,-82.631148,39.600333
Carya alba,-93.599444,39.605556
Carya alba,-91.668889,39.605833
Carya alba,-75.165545,39.607571
Carya alba,-88.538785,39.608593
Carya alba,-77.838623,39.609129
Carya alba,-76.169145,39.616772
Carya alba,-74.594322,39.617618
Carya alba,-76.755828,39.62373
Carya alba,-76.633095,39.625245
Carya alba,-77.449631,39.633756
Carya alba,-87.688056,39.637222
Carya alba,-86.844998,39.666261
Carya alba,-91.893889,39.666389
Carya alba,-76.763153,39.671562
Carya alba,-78.09194,39.67805
Carya alba,-78.593943,39.67872
Carya alba,-75.073785,39.68
Carya alba,-88.038015,39.69603
Carya alba,-91.358482,39.708379
Carya alba,-79.857866,39.723288
Carya alba,-78.346944,39.732778
Carya alba,-76.129695,39.733519
Carya alba,-75.252346,39.739277
Carya alba,-92.034444,39.746389
Carya alba,-75.143128,39.756083
Carya alba,-78.516667,39.766667
Carya alba,-77.254459,39.788291
Carya alba,-75.237683,39.790113
Carya alba,-75.487532,39.79419
Carya alba,-76.295,39.798
Carya alba,-82.460355,39.798768
Carya alba,-76.881425,39.801762
Carya alba,-75.927092,39.808699
Carya alba,-79.492261,39.813765
Carya alba,-88.937714,39.820315
Carya alba,-75.616596,39.8215
Carya alba,-78.72617,39.821925
Carya alba,-76.344965,39.830319
Carya alba,-89.014594,39.83763
Carya alba,-77.536908,39.838938
Carya alba,-74.19014,39.839841
Carya alba,-75.028225,39.866502
Carya alba,-79.489472,39.869436
Carya alba,-76.38135,39.872324
Carya alba,-75.668953,39.878692
Carya alba,-76.305404,39.880473
Carya alba,-80.183201,39.898872
Carya alba,-75.084618,39.900946
Carya alba,-74.823496,39.900947
Carya alba,-75.026339,39.907389
Carya alba,-85.988181,39.911258
Carya alba,-76.569004,39.929288
Carya alba,-75.385865,39.942961
Carya alba,-75.237682,39.944002
Carya alba,-75.163789,39.952335
Carya alba,-77.972553,39.958592
Carya alba,-89.723994,39.960883
Carya alba,-75.748454,39.973141
Carya alba,-79.548283,39.977834
Carya alba,-76.18444,39.98306
Carya alba,-88.655242,39.988278
Carya alba,-75.243237,39.989279
Carya alba,-75.343684,39.997061
Carya alba,-76.35444,39.99778
Carya alba,-78.243824,40.00303
Carya alba,-75.659938,40.003718
Carya alba,-80.059164,40.010028
Carya alba,-75.294352,40.013167
Carya alba,-75.209346,40.017334
Carya alba,-79.728611,40.036944
Carya alba,-76.30583,40.03778
Carya alba,-77.876426,40.039038
Carya alba,-83.014513,40.04707
Carya alba,-80.100056,40.053783
Carya alba,-90.199595,40.057106
Carya alba,-80.408627,40.059984
Carya alba,-75.181754,40.060722
Carya alba,-74.663056,40.063611
Carya alba,-75.38385,40.066895
Carya alba,-74.530709,40.067614
Carya alba,-81.844475,40.069786
Carya alba,-83.108333,40.07
Carya alba,-75.607222,40.074444
Carya alba,-82.814099,40.088744
Carya alba,-77.282322,40.090957
Carya alba,-78.489556,40.107673
Carya alba,-79.71917,40.10889
Carya alba,-75.416461,40.108898
Carya alba,-75.266363,40.119228
Carya alba,-76.96847,40.120531
Carya alba,-91.625,40.125
Carya alba,-88.208225,40.126911
Carya alba,-74.702,40.127
Carya alba,-76.713857,40.129538
Carya alba,-75.354317,40.140683
Carya alba,-79.58756,40.1502
Carya alba,-74.647658,40.153444
Carya alba,-79.231352,40.157988
Carya alba,-74.126277,40.158859
Carya alba,-78.501257,40.159518
Carya alba,-88.847299,40.160147
Carya alba,-75.756113,40.17822
Carya alba,-74.021804,40.178447
Carya alba,-75.40635,40.192463
Carya alba,-88.394317,40.20183
Carya alba,-78.057432,40.225712
Carya alba,-76.342936,40.241279
Carya alba,-74.339167,40.257778
Carya alba,-76.248644,40.269376
Carya alba,-81.859576,40.272015
Carya alba,-75.763248,40.276204
Carya alba,-77.33685,40.277669
Carya alba,-76.362254,40.295677
Carya alba,-75.543824,40.296682
Carya alba,-74.110197,40.325751
Carya alba,-74.938529,40.332162
Carya alba,-79.869771,40.335903
Carya alba,-76.857407,40.339329
Carya alba,-74.568532,40.348813
Carya alba,-77.227565,40.352251
Carya alba,-75.304898,40.353993
Carya alba,-81.800295,40.366651
Carya alba,-79.25,40.3667
Carya alba,-77.042429,40.368349
Carya alba,-75.006308,40.373
Carya alba,-79.764717,40.381351
Carya alba,-89.964163,40.381721
Carya alba,-74.032797,40.384736
Carya alba,-74.638558,40.38479
Carya alba,-74.173431,40.393298
Carya alba,-89.877202,40.395129
Carya alba,-79.94394,40.405347
Carya alba,-74.419167,40.418611
Carya alba,-77.186372,40.419806
Carya alba,-79.687353,40.423698
Carya alba,-74.604963,40.430222
Carya alba,-79.904271,40.435138
Carya alba,-75.450659,40.439142
Carya alba,-75.267905,40.440787
Carya alba,-74.70307,40.457035
Carya alba,-78.391232,40.463462
Carya alba,-76.85409,40.471701
Carya alba,-74.423617,40.473354
Carya alba,-77.461667,40.481667
Carya alba,-79.457942,40.486779
Carya alba,-75.450283,40.495647
Carya alba,-74.565582,40.498185
Carya alba,-75.375,40.50027
Carya alba,-80.218649,40.510993
Carya alba,-77.12897,40.515274
Carya alba,-74.442323,40.516212
Carya alba,-74.16934,40.52535
Carya alba,-74.657319,40.533152
Carya alba,-75.560104,40.544347
Carya alba,-80.086921,40.550618
Carya alba,-74.106492,40.555469
Carya alba,-75.715772,40.563088
Carya alba,-75.446697,40.564764
Carya alba,-75.192119,40.572879
Carya alba,-79.931688,40.580005
Carya alba,-74.627444,40.580816
Carya alba,-74.55547,40.583111
Carya alba,-74.149588,40.583438
Carya alba,-75.380975,40.593322
Carya alba,-75.63355,40.598889
Carya alba,-75.529629,40.601256
Carya alba,-80.3293,40.6014
Carya alba,-74.095975,40.608715
Carya alba,-74.488912,40.612795
Carya alba,-74.183,40.61781
Carya alba,-74.806567,40.626169
Carya alba,-80.093734,40.63129
Carya alba,-80.196115,40.632462
Carya alba,-79.750898,40.634305
Carya alba,-89.058272,40.64012
Carya alba,-75.36223,40.64038
Carya alba,-74.141254,40.647603
Carya alba,-79.168693,40.651229
Carya alba,-73.994186,40.653802
Carya alba,-75.673693,40.654261
Carya alba,-88.89261,40.665313
Carya alba,-73.890076,40.671776
Carya alba,-73.468492,40.673947
Carya alba,-73.650524,40.674031
Carya alba,-79.862165,40.674527
Carya alba,-75.220953,40.689111
Carya alba,-73.805689,40.691492
Carya alba,-75.521198,40.69951
Carya alba,-73.164788,40.708677
Carya alba,-80.071171,40.721177
Carya alba,-73.466529,40.724992
Carya alba,-73.750873,40.72966
Carya alba,-74.631074,40.731305
Carya alba,-74.282684,40.746739
Carya alba,-73.146224,40.751778
Carya alba,-73.587627,40.755656
Carya alba,-89.597319,40.761426
Carya alba,-73.699786,40.761676
Carya alba,-75.279649,40.770918
Carya alba,-72.831087,40.772284
Carya alba,-78.043743,40.772895
Carya alba,-74.979338,40.772925
Carya alba,-74.534687,40.774585
Carya alba,-77.94778,40.775
Carya alba,-81.929349,40.782086
Carya alba,-80.005682,40.790493
Carya alba,-74.239035,40.798711
Carya alba,-76.862194,40.798974
Carya alba,-73.421867,40.799408
Carya alba,-74.783886,40.799703
Carya alba,-74.691384,40.803238
Carya alba,-79.52733,40.82246
Carya alba,-73.814362,40.828766
Carya alba,-73.53305,40.830896
Carya alba,-74.275765,40.83323
Carya alba,-77.914143,40.834372
Carya alba,-73.730744,40.847519
Carya alba,-73.935415,40.8501
Carya alba,-73.875413,40.856767
Carya alba,-73.465428,40.858967
Carya alba,-76.79441,40.862585
Carya alba,-72.76751,40.864777
Carya alba,-82.327838,40.866522
Carya alba,-75.593114,40.870942
Carya alba,-73.783737,40.871958
Carya alba,-73.583585,40.875428
Carya alba,-75.06123,40.890313
Carya alba,-73.903573,40.892682
Carya alba,-75.529353,40.895417
Carya alba,-73.127184,40.899041
Carya alba,-80.115159,40.902344
Carya alba,-76.855245,40.909252
Carya alba,-73.943352,40.923682
Carya alba,-72.41948,40.9248
Carya alba,-73.430282,40.926287
Carya alba,-72.830297,40.936337
Carya alba,-73.769355,40.936987
Carya alba,-74.743775,40.94732
Carya alba,-74.639159,40.949182
Carya alba,-80.170136,40.952248
Carya alba,-73.990824,40.95986
Carya alba,-73.00315,40.962519
Carya alba,-76.657637,40.972945
Carya alba,-72.623517,40.978337
Carya alba,-89.58,40.98
Carya alba,-72.1,40.986667
Carya alba,-90.0929,40.9868
Carya alba,-73.732569,41.002157
Carya alba,-73.583857,41.003128
Carya alba,-71.985428,41.028633
Carya alba,-72.287507,41.040831
Carya alba,-90.933503,41.051608
Carya alba,-81.43542,41.061468
Carya alba,-73.438057,41.06205
Carya alba,-73.947586,41.086887
Carya alba,-73.6893,41.09593
Carya alba,-72.374588,41.100392
Carya alba,-73.823106,41.102069
Carya alba,-74.58576,41.112536
Carya alba,-77.663995,41.1255
Carya alba,-73.379522,41.146888
Carya alba,-86.438103,41.152129
Carya alba,-73.1125,41.15388
Carya alba,-73.616833,41.161915
Carya alba,-74.180974,41.170279
Carya alba,-73.19611,41.18638
Carya alba,-73.964584,41.197595
Carya alba,-73.744492,41.200467
Carya alba,-81.403097,41.201126
Carya alba,-73.13027,41.20444
Carya alba,-73.562318,41.21342
Carya alba,-80.275192,41.218276
Carya alba,-77.573743,41.221162
Carya alba,-81.510046,41.224688
Carya alba,-73.059,41.2281
Carya alba,-72.73493,41.264705
Carya alba,-72.548505,41.275214
Carya alba,-77.324357,41.283934
Carya alba,-73.920149,41.287467
Carya alba,-78.39759,41.28952
Carya alba,-72.96055,41.2975
Carya alba,-72.03583,41.31416
Carya alba,-81.412817,41.323744
Carya alba,-73.3974,41.325
Carya alba,-81.565291,41.330235
Carya alba,-73.11666,41.33333
Carya alba,-72.96689,41.33908
Carya alba,-71.872199,41.340575
Carya alba,-72.599164,41.348453
Carya alba,-73.842955,41.366287
Carya alba,-81.540006,41.368776
Carya alba,-81.468676,41.374419
Carya alba,-74.586757,41.374438
Carya alba,-73.0872,41.381
Carya alba,-73.955972,41.391483
Carya alba,-72.34722,41.3975
Carya alba,-71.553056,41.415
Carya alba,-74.05916,41.42055
Carya alba,-72.900063,41.425653
Carya alba,-90.863495,41.425863
Carya alba,-71.78611,41.42833
Carya alba,-71.47333,41.42833
Carya alba,-73.860503,41.42945
Carya alba,-73.1351,41.4313
Carya alba,-90.434555,41.443466
Carya alba,-73.62,41.45
Carya alba,-72.5289,41.4514
Carya alba,-72.03638,41.46388
Carya alba,-90.576775,41.469913
Carya alba,-73.2328,41.4744
Carya alba,-71.5228,41.4799
Carya alba,-72.557035,41.497043
Carya alba,-73.45,41.5
Carya alba,-72.65416,41.54833
Carya alba,-73.036,41.5583
Carya alba,-75.973965,41.559177
Carya alba,-79.404261,41.569668
Carya alba,-75.259284,41.576624
Carya alba,-73.588329,41.582285
Carya alba,-72.813091,41.586789
Carya alba,-90.576543,41.596292
Carya alba,-90.329055,41.612892
Carya alba,-72.54527,41.68694
Carya alba,-73.902733,41.688393
Carya alba,-73.71838,41.68917
Carya alba,-71.26666,41.7
Carya alba,-72.20861,41.71055
Carya alba,-74.22085,41.72061
Carya alba,-73.960138,41.720927
Carya alba,-72.84083,41.72777
Carya alba,-77.428537,41.73183
Carya alba,-72.05722,41.73222
Carya alba,-73.1931,41.7413
Carya alba,-74.14158,41.74133
Carya alba,-73.91109,41.759514
Carya alba,-88.159649,41.784839
Carya alba,-74.11091,41.78539
Carya alba,-72.24015,41.79535
Carya alba,-71.42199,41.82362
Carya alba,-71.347174,41.827006
Carya alba,-74.08931,41.83122
Carya alba,-89.469336,41.843139
Carya alba,-73.99361,41.84722
Carya alba,-72.25519,41.84996
Carya alba,-72.16305,41.86333
Carya alba,-72.66666,41.875
Carya alba,-77.180556,41.8875
Carya alba,-72.01361,41.89972
Carya alba,-72.70194,41.905
Carya alba,-72.28888,41.91138
Carya alba,-72.45833,41.91666
Carya alba,-71.46967,41.927916
Carya alba,-71.431987,41.958028
Carya alba,-73.916221,42.011892
Carya alba,-72.17416,42.01416
Carya alba,-74.124297,42.035778
Carya alba,-73.941733,42.053231
Carya alba,-71.62944,42.07722
Carya alba,-72.705811,42.079825
Carya alba,-72.07861,42.10833
Carya alba,-71.201378,42.120983
Carya alba,-72.58333,42.16666
Carya alba,-72.64111,42.21252
Carya alba,-71.069159,42.248582
Carya alba,-71.4259,42.2918
Carya alba,-72.730556,42.311378
Carya alba,-72.177025,42.340558
Carya alba,-72.58833,42.34166
Carya alba,-88.027175,42.375903
Carya alba,-73.373965,42.404424
Carya alba,-71.30864,42.42662
Carya alba,-71.123147,42.433595
Carya alba,-76.5,42.443333
Carya alba,-71.23071,42.44563
Carya alba,-71.440063,42.449542
Carya alba,-71.20557,42.485257
Carya alba,-70.931288,42.488003
Carya alba,-71.284075,42.491448
Carya alba,-71.453954,42.511877
Carya alba,-73.337531,42.525767
Carya alba,-72.588479,42.544963
Carya alba,-71.91055,42.54583
Carya alba,-71.077622,42.610988
Carya alba,-73.11873,42.62685
Carya alba,-71.44684,42.697647
Carya alba,-77.218439,42.718735
Carya alba,-76.287118,42.786515
Carya alba,-70.963683,42.850911
Carya alba,-76.138101,43.030933
Carya alba,-73.77259,43.089394
Carya alba,-74.087096,44.407828
